"","name","longitude","latitude","prov","date","year","time_frame"
"512","Zanthoxylum americanum Mill.",-78.541667,44.541667,"gbif",1989-09-13,1989,"T1"
"513","Zanthoxylum americanum Mill.",-73.4258,41.9861,"gbif",1988-05-31,1988,"T1"
"514","Zanthoxylum americanum Mill.",-72.74555,41.62138,"gbif",1988-05-17,1988,"T1"
"515","Zanthoxylum americanum Mill.",-73.41638,41.99666,"gbif",1988-05-31,1988,"T1"
"516","Zanthoxylum americanum Mill.",-73.4258,41.9861,"gbif",1988-05-31,1988,"T1"
"517","Zanthoxylum americanum Mill.",-75.85,44.55,"gbif",1988-05-05,1988,"T1"
"518","Zanthoxylum americanum Mill.",-83.2,42.466667,"gbif",1988-05-25,1988,"T1"
"519","Zanthoxylum americanum Mill.",-90.3433,38.082,"gbif",1988-07-03,1988,"T1"
"520","Zanthoxylum americanum Mill.",-92.041944,32.084167,"gbif",1987-04-04,1987,"T1"
"521","Zanthoxylum americanum Mill.",-76.458333,44.847222,"gbif",1987-05-02,1987,"T1"
"522","Zanthoxylum americanum Mill.",-76.166667,45.4,"gbif",1987-05-31,1987,"T1"
"523","Zanthoxylum americanum Mill.",-75.816667,44.8,"gbif",1987-07-29,1987,"T1"
"524","Zanthoxylum americanum Mill.",-91.0467,38.7761,"gbif",1987-09-06,1987,"T1"
"525","Zanthoxylum americanum Mill.",-76.401389,45.384722,"gbif",1986-05-25,1986,"T1"
"526","Zanthoxylum americanum Mill.",-83.334059,43.388004,"gbif",1985-05-04,1985,"T1"
"527","Zanthoxylum americanum Mill.",-76.150628,45.269225,"gbif",1985-06-02,1985,"T1"
"528","Zanthoxylum americanum Mill.",-73.44611,41.58916,"gbif",1985-08-02,1985,"T1"
